timestamp,zone_id,vehicle_count,average_speed,congestion_level,road_type,accident_count,is_event,temperature,humidity,rainfall,wind_speed,pressure,visibility,AQI,PM2_5,PM10,NO2,CO,SO2,O3,energy_consumption,peak_demand,hour,day,month,day_of_week,is_weekend,is_peak,vehicle_count_lag_1,vehicle_count_lag_24,vehicle_count_rolling_mean_24,vehicle_count_rolling_std_24
2024-03-26 00:00:00,Z6,4199.0,38.5,Low,Commercial,0,0,28.9,77.1,0.0,19.1,1010.0,9.9,113.3,66.9,107.6,36.2,1.57,20.2,31.5,560.3,645.9,0,26,3,1,0,0,4388.0,4351.0,5006.75,1573.6839981670255
2024-03-26 01:00:00,Z6,3795.0,47.4,Low,Residential,0,0,30.4,79.9,0.0,8.0,1016.5,10.0,103.9,61.6,97.5,30.7,1.53,14.2,22.4,602.9,633.9,1,26,3,1,0,0,4199.0,4601.0,4973.166666666667,1591.2219440927522
2024-03-26 02:00:00,Z6,4184.0,44.5,Low,Highway,0,0,31.2,72.4,0.0,8.3,1016.0,10.0,113.5,65.8,97.6,35.3,1.61,18.2,21.3,578.0,622.6,2,26,3,1,0,0,3795.0,3895.0,4985.208333333333,1583.7842403331128
2024-03-26 03:00:00,Z6,3140.0,50.4,Low,Highway,0,0,33.0,78.1,0.83,12.2,1015.0,8.4,84.3,50.2,74.8,24.0,1.41,11.0,13.0,610.4,687.0,3,26,3,1,0,0,4184.0,3555.0,4967.916666666667,1602.2360711007075
2024-03-26 04:00:00,Z6,3642.0,48.4,Low,Highway,0,0,32.2,80.3,0.17,7.8,1010.2,9.3,95.0,65.5,88.7,30.1,1.59,14.8,33.1,619.0,705.2,4,26,3,1,0,0,3140.0,3403.0,4977.875,1592.8017511536893
2024-03-26 05:00:00,Z6,3121.0,46.7,Low,Highway,0,0,35.5,80.0,0.51,12.7,1016.5,9.2,100.3,55.4,85.4,30.8,1.59,14.9,31.0,606.6,746.8,5,26,3,1,0,0,3642.0,4242.0,4931.166666666667,1631.2906777647934
2024-03-26 06:00:00,Z6,4342.0,37.3,Low,Residential,0,0,34.0,66.9,0.0,7.1,1006.9,10.0,112.4,66.4,101.9,36.8,1.66,18.0,31.8,639.4,681.6,6,26,3,1,0,0,3121.0,3679.0,4958.791666666667,1614.6933207044412
2024-03-26 07:00:00,Z6,7365.0,33.3,High,Highway,0,0,33.8,53.1,0.0,17.3,1006.1,10.0,137.29999999999998,83.45,124.30000000000001,44.0,2.05,22.3,35.9,613.7,670.1,7,26,3,1,0,1,4342.0,7416.0,4956.666666666667,1611.349034239611
2024-03-26 08:00:00,Z6,6276.0,34.7,Medium,Highway,1,0,32.9,56.6,1.16,11.4,1007.9,8.1,128.7,68.3,116.6,41.6,1.92,21.6,36.2,621.6,664.6,8,26,3,1,0,1,7365.0,7628.0,4900.333333333333,1535.7579538304935
2024-03-26 09:00:00,Z6,7579.0,31.1,High,Residential,0,0,33.0,54.7,0.0,7.5,1012.9,9.3,137.29999999999998,83.45,124.30000000000001,44.1,2.21,24.9,33.7,605.9,745.6,9,26,3,1,0,1,6276.0,7128.0,4919.125,1566.6495491278863
2024-03-26 10:00:00,Z6,3552.0,43.8,Low,Residential,0,0,33.2,51.8,0.88,7.6,1015.7,8.0,97.4,62.8,91.8,30.7,1.43,12.8,25.2,638.9,786.8,10,26,3,1,0,0,7579.0,3957.0,4902.25,1579.5913134071438
2024-03-26 11:00:00,Z6,4206.0,46.5,Low,Highway,0,0,29.7,49.0,0.0,7.9,1001.1,9.1,108.6,68.7,97.4,30.9,1.42,17.8,25.3,587.5,654.5,11,26,3,1,0,0,3552.0,4503.0,4889.875,1584.0123603080556
2024-03-26 12:00:00,Z6,3986.0,48.9,Low,Residential,0,0,29.0,53.0,0.0,15.5,1018.3,10.0,94.7,58.2,85.8,27.8,1.49,13.7,29.5,584.9,616.0,12,26,3,1,0,0,4206.0,3910.0,4893.041666666667,1582.043023632161
2024-03-26 13:00:00,Z6,4780.0,39.4,Medium,Commercial,0,0,28.5,52.1,0.17,4.9,1013.5,9.6,115.8,69.9,114.8,40.1,1.66,16.3,29.6,595.6,702.2,13,26,3,1,0,0,3986.0,4371.0,4910.083333333333,1578.3737342364568
2024-03-26 14:00:00,Z6,2989.0,52.7,Low,Residential,0,0,25.9,44.2,1.28,7.3,1006.7,7.7,78.0,44.8,67.4,26.3,1.29,11.4,23.5,554.8,587.1,14,26,3,1,0,0,4780.0,4282.0,4856.208333333333,1622.2029567754514
2024-03-26 15:00:00,Z6,3473.0,43.5,Low,Residential,0,0,25.9,50.8,1.05,7.8,1013.4,7.2,86.1,43.2,75.9,26.2,1.55,13.7,31.6,573.2,626.6,15,26,3,1,0,0,2989.0,3506.0,4854.833333333333,1623.4107055334403
2024-03-26 16:00:00,Z6,4185.0,47.0,Low,Residential,0,0,25.8,48.5,0.0,9.9,1017.4,10.0,115.5,68.6,103.4,33.5,1.74,19.8,28.2,577.0,640.5,16,26,3,1,0,0,3473.0,4537.0,4840.166666666667,1627.9906170722747
2024-03-26 17:00:00,Z6,7908.0,31.2,High,Commercial,0,0,27.4,49.2,0.0,8.9,1015.4,9.4,137.29999999999998,83.45,124.30000000000001,45.2,2.03,21.6,23.8,572.0,657.3,17,26,3,1,0,1,4185.0,6964.0,4879.5,1691.6923864682917
2024-03-26 18:00:00,Z6,7293.0,40.9,High,Residential,0,0,26.4,56.4,0.03,4.0,1017.4,10.0,137.29999999999998,83.45,124.30000000000001,41.8,1.85,20.4,40.4,740.5,891.1,18,26,3,1,0,1,7908.0,6292.0,4921.208333333333,1739.6902267774365
2024-03-26 19:00:00,Z6,6943.0,32.0,High,Highway,0,0,26.4,55.8,0.11,8.4,1007.5,9.8,137.29999999999998,83.45,122.9,39.1,1.91,19.5,32.4,745.9,876.8,19,26,3,1,0,1,7293.0,7706.0,4889.416666666667,1692.9306700580478
2024-03-26 20:00:00,Z6,6914.0,33.7,High,Commercial,1,0,27.8,69.6,0.24,9.6,1011.3,9.4,137.29999999999998,78.3,124.30000000000001,45.5,1.84,24.9,39.3,738.2,810.2,20,26,3,1,0,1,6943.0,7991.0,4844.541666666667,1619.8378335142258
2024-03-26 21:00:00,Z6,4723.0,38.6,Medium,Highway,0,0,26.9,56.0,0.0,7.5,1009.3,9.9,110.0,58.9,98.3,28.6,1.53,18.2,23.7,748.0,887.2,21,26,3,1,0,0,6914.0,4586.0,4850.25,1619.1283551450715
2024-03-26 22:00:00,Z6,3770.0,46.5,Low,Highway,1,0,28.6,64.3,0.98,12.7,1019.9,7.7,90.6,55.1,83.1,28.2,1.4,13.8,40.2,569.4,657.9,22,26,3,1,0,0,4723.0,3423.0,4864.708333333333,1607.335669581854
2024-03-26 23:00:00,Z6,3533.0,48.8,Low,Highway,0,0,28.8,69.5,0.11,13.7,1015.6,10.0,99.2,60.0,88.5,24.3,1.68,15.5,44.3,585.9,647.5,23,26,3,1,0,0,3770.0,4388.0,4829.083333333333,1627.7068403035657
2024-03-27 00:00:00,Z6,3448.0,50.1,Low,Commercial,0,0,30.4,74.8,0.45,9.7,1024.4,9.1,88.4,52.5,84.7,26.3,1.26,14.7,38.5,600.0,746.1,0,27,3,2,0,0,3533.0,4199.0,4797.791666666667,1647.4455319667188
2024-03-27 01:00:00,Z6,4220.0,47.2,Low,Commercial,0,0,30.1,80.6,0.01,10.9,1011.1,9.3,99.2,59.7,93.9,27.6,1.39,14.8,30.2,584.4,659.9,1,27,3,2,0,0,3448.0,3795.0,4815.5,1638.4575461191498
2024-03-27 02:00:00,Z6,3723.0,46.5,Low,Residential,0,0,28.3,74.9,0.0,1.4,1010.1,9.8,93.4,49.5,83.2,29.4,1.32,12.7,23.8,587.1,701.5,2,27,3,2,0,0,4220.0,4184.0,4796.291666666667,1648.8520507143542
2024-03-27 03:00:00,Z6,3410.0,42.7,Low,Highway,0,0,32.6,67.5,1.21,8.3,1012.4,7.6,84.5,46.2,81.0,28.9,1.24,9.9,35.3,615.2,723.6,3,27,3,2,0,0,3723.0,3140.0,4807.541666666667,1637.944973837291
2024-03-27 04:00:00,Z6,3582.0,52.7,Low,Residential,0,0,35.6,77.5,0.05,14.0,1018.5,10.0,99.4,56.3,93.7,28.3,1.52,17.2,39.2,659.7,708.9,4,27,3,2,0,0,3410.0,3642.0,4805.041666666667,1639.84597577802
2024-03-27 05:00:00,Z6,4470.0,37.4,Low,Highway,0,0,35.2,74.9,0.51,8.3,1011.5,8.7,107.1,70.3,102.8,33.2,1.47,14.0,38.2,650.4,708.2,5,27,3,2,0,0,3582.0,3121.0,4861.25,1602.3028604236283
2024-03-27 06:00:00,Z6,3195.0,43.6,Low,Highway,0,0,35.4,58.4,0.93,7.1,1013.5,7.9,83.2,48.7,71.4,27.9,1.31,11.8,31.4,659.9,704.6,6,27,3,2,0,0,4470.0,4342.0,4813.458333333333,1635.231189057581
2024-03-27 07:00:00,Z6,6986.0,34.3,High,Residential,2,0,35.7,64.5,0.15,19.1,1013.4,9.7,119.8,73.2,101.7,33.2,1.78,19.1,38.5,632.2,740.3,7,27,3,2,0,1,3195.0,7365.0,4797.666666666667,1611.1722890267013
2024-03-27 08:00:00,Z6,6954.0,31.8,High,Highway,0,0,33.6,52.8,0.02,17.3,1013.2,10.0,137.29999999999998,83.45,119.8,40.3,1.89,21.5,25.0,614.5,661.9,8,27,3,2,0,1,6986.0,6276.0,4825.916666666667,1643.8330317376785
2024-03-27 09:00:00,Z6,7470.0,36.5,High,Commercial,0,0,33.1,53.5,0.0,11.9,1010.4,9.3,137.29999999999998,83.45,124.30000000000001,43.8,1.86,23.9,41.8,663.2,822.7,9,27,3,2,0,1,6954.0,7579.0,4821.375,1636.028005832898
2024-03-27 10:00:00,Z6,4322.0,41.5,Low,Commercial,0,0,31.1,48.6,0.0,14.6,1012.5,10.0,116.3,71.6,110.5,29.5,1.82,18.0,29.4,598.0,721.1,10,27,3,2,0,0,7470.0,3552.0,4853.458333333333,1617.4977180056935
2024-03-27 11:00:00,Z6,4854.0,41.2,Medium,Commercial,0,0,30.5,54.0,0.0,1.1,1012.3,9.8,112.8,69.2,96.7,32.3,1.72,11.3,27.0,615.3,665.9,11,27,3,2,0,0,4322.0,4206.0,4880.458333333333,1611.6178201386356
2024-03-27 12:00:00,Z6,4543.0,46.7,Low,Highway,0,0,30.9,48.0,0.0,6.8,1013.0,9.8,117.6,72.9,110.3,37.3,1.74,18.3,30.1,559.1,614.0,12,27,3,2,0,0,4854.0,3986.0,4903.666666666667,1602.1598375092099
2024-03-27 13:00:00,Z6,3620.0,48.4,Low,Highway,1,0,30.7,39.3,0.0,8.1,1016.8,10.0,100.7,59.0,93.9,32.2,1.58,13.3,26.9,590.7,649.6,13,27,3,2,0,0,4543.0,4780.0,4855.333333333333,1623.4090718277869
2024-03-27 14:00:00,Z6,3599.0,46.1,Low,Commercial,1,0,27.8,49.4,0.0,9.1,1020.0,9.9,99.5,58.3,93.2,26.6,1.61,15.1,30.4,576.3,673.0,14,27,3,2,0,0,3620.0,2989.0,4880.75,1597.4868918289187
2024-03-27 15:00:00,Z6,4344.0,41.1,Low,Highway,0,0,26.5,38.2,0.0,8.0,1009.6,10.0,104.8,61.1,94.4,32.1,1.58,14.8,23.6,553.0,605.8,15,27,3,2,0,0,3599.0,3473.0,4917.041666666667,1573.8337429227777
2024-03-27 16:00:00,Z6,3602.0,52.2,Low,Highway,0,0,26.5,48.3,0.0,0.0,1011.4,10.0,103.1,70.6,88.6,30.7,1.54,16.2,22.4,547.2,654.3,16,27,3,2,0,0,4344.0,4185.0,4892.75,1590.0396289838604
2024-03-27 17:00:00,Z6,7197.0,35.9,High,Commercial,0,0,27.0,44.8,0.0,11.5,1009.7,9.4,137.29999999999998,83.45,124.30000000000001,44.0,1.82,23.2,31.5,565.9,617.2,17,27,3,2,0,1,3602.0,7908.0,4863.125,1537.162414334764
2024-03-27 18:00:00,Z6,7519.0,30.8,High,Residential,2,0,23.8,50.1,0.0,12.2,1013.7,9.1,128.1,75.6,121.9,44.5,1.78,22.3,35.1,701.2,759.5,18,27,3,2,0,1,7197.0,7293.0,4872.541666666667,1553.3025400085792
2024-03-27 19:00:00,Z6,7505.0,28.3,High,Highway,0,0,22.7,58.0,0.15,16.4,1010.8,10.0,137.29999999999998,83.45,124.30000000000001,40.1,2.04,21.2,29.1,709.0,865.6,19,27,3,2,0,1,7519.0,6943.0,4895.958333333333,1589.6827815682268
2024-03-27 20:00:00,Z6,8056.0,31.9,High,Highway,0,0,25.7,61.9,0.01,6.8,1014.0,9.4,137.29999999999998,83.45,124.30000000000001,43.1,1.83,17.9,18.8,733.9,896.8,20,27,3,2,0,1,7505.0,6914.0,4943.541666666667,1667.882437186555
2024-03-27 21:00:00,Z6,4586.0,49.2,Low,Residential,0,0,25.3,69.9,0.0,6.5,1017.4,9.2,116.2,75.9,104.5,40.2,1.6,18.2,34.1,723.2,819.0,21,27,3,2,0,0,8056.0,4723.0,4937.833333333333,1668.9041879046856
2024-03-27 22:00:00,Z6,4078.0,46.2,Low,Residential,0,0,27.2,66.5,0.1,0.0,1002.9,10.0,117.0,72.3,113.5,37.6,1.73,19.3,30.2,565.7,701.6,22,27,3,2,0,0,4586.0,3770.0,4950.666666666667,1660.6975136622739
2024-03-27 23:00:00,Z6,3255.0,44.9,Low,Residential,0,0,28.7,71.6,0.4,8.8,1015.0,8.7,98.4,56.2,95.5,32.1,1.69,13.4,38.5,604.4,667.0,23,27,3,2,0,0,4078.0,3533.0,4939.083333333333,1671.9470533708186
2024-03-28 00:00:00,Z6,4501.0,46.7,Low,Commercial,0,0,29.3,70.4,0.0,13.6,1011.2,9.6,117.1,68.0,108.4,42.1,1.55,18.2,13.4,610.0,651.8,0,28,3,3,0,0,3255.0,3448.0,4982.958333333333,1644.7115110894506
2024-03-28 01:00:00,Z6,4036.0,45.5,Low,Highway,1,0,33.2,75.2,0.11,7.6,1014.8,10.0,103.2,61.6,97.7,32.0,1.39,20.7,22.0,624.0,671.9,1,28,3,3,0,0,4501.0,4220.0,4975.291666666667,1648.8462495666915
2024-03-28 02:00:00,Z6,3950.0,45.7,Low,Commercial,0,0,32.5,77.2,0.93,18.6,1009.4,7.3,98.1,54.1,90.1,27.7,1.43,15.3,33.7,626.2,665.1,2,28,3,3,0,0,4036.0,3723.0,4984.75,1641.987164330491
2024-03-28 03:00:00,Z6,3722.0,42.9,Low,Residential,0,0,33.3,74.2,0.43,9.0,1017.8,8.5,107.4,62.7,106.4,28.4,1.55,15.9,33.0,645.8,749.9,3,28,3,3,0,0,3950.0,3410.0,4997.75,1630.1699898023435
2024-03-28 04:00:00,Z6,4295.0,44.0,Low,Highway,0,0,34.4,64.3,0.0,10.6,1016.7,9.8,109.3,66.3,99.0,29.8,1.53,12.0,19.5,628.7,735.6,4,28,3,3,0,0,3722.0,3582.0,5027.458333333333,1609.6147791688663
2024-03-28 05:00:00,Z6,4287.0,49.0,Low,Highway,0,0,32.1,72.8,0.11,4.5,1015.3,9.7,101.6,60.3,86.5,28.9,1.48,16.4,36.7,616.2,669.5,5,28,3,3,0,0,4295.0,4470.0,5019.833333333333,1612.800660656639
2024-03-28 06:00:00,Z6,4345.0,42.0,Low,Residential,0,0,35.5,69.9,0.0,11.1,1016.2,9.6,117.2,63.1,105.2,34.3,1.8,18.4,35.2,632.9,703.3,6,28,3,3,0,0,4287.0,3195.0,5067.75,1572.8149301007486
2024-03-28 07:00:00,Z6,7856.0,31.6,High,Residential,0,0,33.7,61.2,0.03,2.1,1010.0,9.4,137.29999999999998,83.45,124.30000000000001,50.1,1.95,25.9,30.8,626.9,761.0,7,28,3,3,0,1,4345.0,6986.0,5104.0,1628.0061692010006
2024-03-28 08:00:00,Z6,5540.0,32.4,Medium,Residential,0,0,34.5,54.3,1.29,12.8,1010.5,8.2,92.3,59.0,80.9,25.0,1.45,13.2,31.9,663.1,761.4,8,28,3,3,0,1,7856.0,6954.0,5045.083333333333,1583.1117106527242
2024-03-28 09:00:00,Z6,7969.0,30.7,High,Residential,0,0,31.2,64.2,0.0,12.9,1016.0,10.0,137.29999999999998,83.45,124.30000000000001,45.2,2.04,22.5,24.5,589.6,645.3,9,28,3,3,0,1,5540.0,7470.0,5065.875,1619.209074571258
2024-03-28 10:00:00,Z6,3881.0,51.0,Low,Residential,0,0,29.7,55.6,0.75,15.4,1009.9,8.8,91.0,52.9,81.3,26.2,1.44,10.7,27.2,610.3,714.2,10,28,3,3,0,0,7969.0,4322.0,5047.5,1630.4807239904264
2024-03-28 11:00:00,Z6,4129.0,46.9,Low,Residential,0,0,32.2,48.8,0.0,5.9,1018.8,9.9,111.8,66.1,106.8,29.1,1.67,17.9,36.8,606.0,674.6,11,28,3,3,0,0,3881.0,4854.0,5017.291666666667,1640.904429275054
2024-03-28 12:00:00,Z6,2997.0,36.2,Low,Commercial,0,0,30.6,41.7,2.41,10.6,1011.7,5.3,82.0,51.4,63.5,26.8,1.21,11.7,31.8,581.3,638.9,12,28,3,3,0,0,4129.0,4543.0,4952.875,1689.9458008417341
2024-03-28 13:00:00,Z6,4476.0,44.8,Low,Commercial,0,0,27.6,41.6,0.05,12.3,1015.0,10.0,117.0,71.9,106.0,30.4,1.7,18.6,7.6,560.8,692.7,13,28,3,3,0,0,2997.0,3620.0,4988.541666666667,1669.5014871451028
2024-03-28 14:00:00,Z6,3981.0,47.6,Low,Residential,0,0,26.7,51.5,0.0,11.8,1021.4,9.5,105.0,59.3,86.9,33.0,1.54,18.0,32.4,584.2,615.5,14,28,3,3,0,0,4476.0,3599.0,5004.458333333333,1657.455409044543
2024-03-28 15:00:00,Z6,3723.0,43.9,Low,Highway,0,0,28.8,46.0,0.05,6.5,1010.2,10.0,94.7,59.7,84.7,25.3,1.42,13.5,36.3,577.3,686.8,15,28,3,3,0,0,3981.0,4344.0,4978.583333333333,1672.9888098762092
2024-03-28 16:00:00,Z6,4706.0,43.9,Medium,Commercial,0,0,24.7,43.9,0.0,0.4,1013.3,10.0,125.5,71.5,111.2,35.5,1.73,19.6,31.0,562.7,619.1,16,28,3,3,0,0,3723.0,3602.0,5024.583333333333,1648.4912975114587
2024-03-28 17:00:00,Z6,7491.0,31.9,High,Residential,0,0,28.6,51.5,0.0,11.4,1017.2,10.0,137.29999999999998,83.45,124.30000000000001,45.1,1.73,20.3,27.4,575.6,642.5,17,28,3,3,0,1,4706.0,7197.0,5036.833333333333,1666.332308490368
2024-03-28 18:00:00,Z6,7158.0,31.2,High,Commercial,0,0,24.6,47.8,0.39,9.4,1016.8,10.0,125.4,73.5,115.8,43.1,1.68,17.0,31.7,738.7,876.4,18,28,3,3,0,1,7491.0,7519.0,5021.791666666667,1644.4375800589523
2024-03-28 19:00:00,Z6,7735.0,30.4,High,Highway,0,0,27.1,62.9,0.0,7.7,1011.7,10.0,136.1,78.4,114.8,37.7,1.92,20.1,22.9,735.1,867.9,19,28,3,3,0,1,7158.0,7505.0,5031.375,1660.133515125659
2024-03-28 20:00:00,Z6,6957.0,36.6,High,Highway,1,0,26.0,66.1,0.34,13.1,1010.9,9.9,133.0,82.6,117.8,38.5,1.77,19.5,39.4,749.8,912.9,20,28,3,3,0,1,7735.0,8056.0,4985.583333333333,1586.6062473272852
2024-03-28 21:00:00,Z6,4126.0,46.9,Low,Residential,0,0,28.1,60.9,0.0,9.8,1012.1,8.7,104.7,65.8,94.3,30.1,1.45,13.5,29.0,749.3,891.8,21,28,3,3,0,0,6957.0,4586.0,4966.416666666667,1594.4025163232689
2024-03-28 22:00:00,Z6,4384.0,41.9,Low,Highway,0,0,27.2,63.7,0.0,4.7,1018.8,10.0,117.8,73.5,111.5,33.6,1.74,15.4,35.2,567.1,625.6,22,28,3,3,0,0,4126.0,4078.0,4979.166666666667,1588.2006407763217
2024-03-28 23:00:00,Z6,3830.0,38.4,Low,Residential,1,0,28.7,57.0,1.16,2.3,1011.9,7.3,103.1,67.9,90.7,28.3,1.43,14.3,29.7,596.0,667.3,23,28,3,3,0,0,4384.0,3255.0,5003.125,1565.2312876043754
2024-03-29 00:00:00,Z6,4611.0,44.7,Low,Highway,0,0,30.1,65.2,0.0,5.5,1013.3,9.9,114.4,69.5,103.7,33.9,1.63,16.9,26.6,598.4,676.1,0,29,3,4,0,0,3830.0,4501.0,5007.708333333333,1563.8574793054863
2024-03-29 01:00:00,Z6,4074.0,47.6,Low,Commercial,0,0,29.5,67.6,0.07,19.6,1011.3,10.0,103.7,65.3,96.7,33.6,1.64,15.7,17.1,580.3,671.1,1,29,3,4,0,0,4611.0,4036.0,5009.291666666667,1562.849807219982
2024-03-29 02:00:00,Z6,4470.0,40.6,Low,Commercial,0,0,33.1,75.7,0.08,12.9,1015.8,9.8,118.9,70.6,106.7,33.7,1.68,17.3,33.5,626.4,782.2,2,29,3,4,0,0,4074.0,3950.0,5030.958333333333,1551.0860004516514
2024-03-29 03:00:00,Z6,4374.0,41.4,Low,Commercial,0,0,32.1,73.0,0.03,10.8,1013.6,10.0,101.1,60.7,98.6,27.8,1.44,14.5,55.2,614.5,746.5,3,29,3,4,0,0,4470.0,3722.0,5058.125,1532.7648877394583
2024-03-29 04:00:00,Z6,3310.0,44.0,Low,Commercial,0,0,33.1,66.6,0.68,9.3,1009.0,9.4,87.4,59.7,76.2,24.2,1.56,8.1,19.2,626.3,749.6,4,29,3,4,0,0,4374.0,4295.0,5017.083333333333,1566.8942395615009
2024-03-29 05:00:00,Z6,4809.0,41.6,Medium,Residential,0,0,32.4,69.7,0.15,9.0,1009.1,9.5,111.3,70.6,92.9,32.8,1.57,18.6,30.3,607.6,711.5,5,29,3,4,0,0,3310.0,4287.0,5038.833333333333,1559.9268005866186
2024-03-29 06:00:00,Z6,4139.0,45.9,Low,Highway,0,0,30.2,70.6,0.0,14.7,1005.0,9.5,108.9,62.3,85.0,32.5,1.64,18.8,19.8,581.6,627.5,6,29,3,4,0,0,4809.0,4345.0,5030.25,1564.470663362448
2024-03-29 07:00:00,Z6,6895.0,34.1,High,Commercial,0,0,33.6,67.2,0.49,8.0,1009.7,9.9,136.8,76.5,122.8,36.9,1.79,22.2,33.0,627.2,708.1,7,29,3,4,0,1,4139.0,7856.0,4990.208333333333,1499.9713614415869
2024-03-29 08:00:00,Z6,7461.0,37.6,High,Residential,0,0,37.1,51.2,0.0,12.3,1016.2,10.0,137.29999999999998,83.45,124.30000000000001,50.5,1.97,17.1,27.8,655.0,697.3,8,29,3,4,0,1,6895.0,5540.0,5070.25,1579.7193545470134
2024-03-29 09:00:00,Z6,7936.0,32.4,High,Commercial,0,0,34.0,56.2,0.01,8.6,1018.3,10.0,137.29999999999998,83.45,124.30000000000001,43.1,2.02,21.2,15.1,613.4,764.9,9,29,3,4,0,1,7461.0,7969.0,5068.875,1577.098748321271
2024-03-29 10:00:00,Z6,3263.0,46.2,Low,Highway,0,0,32.0,46.2,0.9,17.8,1015.7,8.6,93.1,52.4,79.8,25.9,1.3,13.3,34.6,631.5,770.8,10,29,3,4,0,0,7936.0,3881.0,5043.125,1602.182677325447
2024-03-29 11:00:00,Z6,4497.0,43.5,Low,Residential,0,0,30.6,54.4,0.09,13.0,1015.2,9.2,98.0,57.7,83.4,28.7,1.46,13.4,13.4,567.5,688.4,11,29,3,4,0,0,3263.0,4129.0,5058.458333333333,1594.797792257189
2024-03-29 12:00:00,Z6,3878.0,45.8,Low,Residential,0,0,30.0,51.3,0.38,15.0,1012.5,9.6,106.0,65.2,100.1,34.7,1.64,15.6,33.0,597.0,632.6,12,29,3,4,0,0,4497.0,2997.0,5095.166666666667,1554.925852186238
2024-03-29 13:00:00,Z6,4209.0,39.4,Low,Residential,0,0,29.8,41.2,0.12,7.7,1016.1,9.3,98.5,57.9,84.0,29.1,1.43,12.9,43.4,591.0,652.9,13,29,3,4,0,0,3878.0,4476.0,5084.041666666667,1560.4935807556876
2024-03-29 14:00:00,Z6,3818.0,42.0,Low,Commercial,0,0,26.2,41.2,0.43,14.2,1014.1,9.1,100.2,62.1,90.9,31.4,1.62,13.8,44.4,590.6,634.5,14,29,3,4,0,0,4209.0,3981.0,5077.25,1565.8485475655175
2024-03-29 15:00:00,Z6,3691.0,44.6,Low,Highway,0,0,28.8,43.0,0.86,8.7,1020.2,8.2,96.9,63.3,87.1,34.3,1.57,13.6,26.3,593.6,721.7,15,29,3,4,0,0,3818.0,3723.0,5075.916666666667,1567.0649917619226
2024-03-29 16:00:00,Z6,3726.0,47.8,Low,Highway,1,0,27.6,35.4,0.0,10.4,1012.6,9.2,93.0,56.2,85.7,25.4,1.41,13.3,34.3,566.3,699.5,16,29,3,4,0,0,3691.0,4706.0,5035.083333333333,1589.7272371088684
2024-03-29 17:00:00,Z6,7702.0,28.4,High,Highway,1,0,27.2,50.6,0.0,16.5,1018.4,9.6,137.29999999999998,83.45,124.30000000000001,47.7,1.93,26.3,37.7,586.0,690.7,17,29,3,4,0,1,3726.0,7491.0,5043.875,1604.4153022071687
2024-03-29 18:00:00,Z6,7592.0,30.8,High,Highway,0,0,26.7,50.5,0.0,5.8,1016.5,10.0,137.29999999999998,83.45,122.2,49.9,1.85,17.7,33.4,720.2,895.2,18,29,3,4,0,1,7702.0,7158.0,5061.958333333333,1631.4968181867905
2024-03-29 19:00:00,Z6,7738.0,33.0,High,Commercial,0,0,26.2,60.3,0.18,10.8,1015.9,9.8,137.29999999999998,76.1,124.30000000000001,42.1,1.94,21.9,34.6,752.5,915.7,19,29,3,4,0,1,7592.0,7735.0,5062.083333333333,1631.7106232328736
2024-03-29 20:00:00,Z6,8187.0,27.499999999999993,High,Highway,1,0,27.5,53.8,0.0,11.8,1005.0,9.9,137.29999999999998,83.45,124.30000000000001,51.8,1.93,24.2,28.1,745.2,928.9,20,29,3,4,0,1,7738.0,6957.0,5113.333333333333,1711.1957087437968
2024-03-29 21:00:00,Z6,4291.0,41.6,Low,Commercial,1,0,28.1,60.1,0.0,12.1,1016.7,10.0,103.6,59.6,81.0,32.4,1.54,17.5,25.8,761.4,843.0,21,29,3,4,0,0,8187.0,4126.0,5120.208333333333,1707.3836832026545
2024-03-29 22:00:00,Z6,3974.0,48.8,Low,Residential,0,0,27.5,59.3,0.0,8.2,1012.5,9.8,100.3,61.1,95.1,25.2,1.29,17.1,23.8,583.9,705.2,22,29,3,4,0,0,4291.0,4384.0,5103.125,1717.093659609039
2024-03-29 23:00:00,Z6,3152.0,44.8,Low,Highway,0,0,28.1,65.1,1.09,18.3,1011.2,7.8,89.1,56.2,82.2,21.7,1.36,12.6,39.9,552.8,665.4,23,29,3,4,0,0,3974.0,3830.0,5074.875,1744.311657247263
2024-03-30 00:00:00,Z6,2508.0,52.0,Low,Residential,0,0,30.2,66.7,0.17,4.8,1007.1,10.0,75.5,45.9,66.4,21.1,1.29,9.4,30.6,581.3,714.6,0,30,3,5,1,0,3152.0,4611.0,4987.25,1819.8151423081172
2024-03-30 01:00:00,Z6,2595.0,48.3,Low,Highway,0,0,33.4,79.3,0.0,15.8,1013.0,9.8,98.7,54.1,89.1,30.2,1.38,15.3,24.0,625.9,675.7,1,30,3,5,1,0,2508.0,4074.0,4925.625,1876.252226775031
2024-03-30 02:00:00,Z6,2762.0,46.8,Low,Residential,0,0,30.1,71.5,0.0,14.9,1013.1,9.6,87.3,60.3,79.6,23.4,1.42,12.2,42.5,597.6,652.6,2,30,3,5,1,0,2595.0,4470.0,4854.458333333333,1926.017991228596
2024-03-30 03:00:00,Z6,2351.0,50.5,Low,Highway,0,0,30.6,75.3,0.0,17.6,1007.8,8.9,95.7,59.0,91.7,29.0,1.44,14.1,29.0,567.4,612.8,3,30,3,5,1,0,2762.0,4374.0,4770.166666666667,1991.1268748836835
